0,2,1,True,10,1000000,Split,-4.156
1,2,1,True,50,1000000,Split,37.87
2,2,1,True,100,1000000,Split,81.284
3,2,1,False,10,1000000,None,0.0
4,2,1,False,50,1000000,None,0.0
5,2,1,False,100,1000000,None,0.0
6,2,2,True,10,1000000,Split,-12.271
7,2,2,True,50,1000000,Split,-2.815
8,2,2,True,100,1000000,Split,-24.525
9,2,2,False,10,1000000,None,0.0
10,2,2,False,50,1000000,None,0.0
11,2,2,False,100,1000000,None,0.0
12,2,3,True,10,1000000,Split,4.086
13,2,3,True,50,1000000,Split,-68.64
14,2,3,True,100,1000000,Split,30.537
15,2,3,False,10,1000000,None,0.0
16,2,3,False,50,1000000,None,0.0
17,2,3,False,100,1000000,None,0.0
18,2,4,True,10,1000000,Split,-4.651
19,2,4,True,50,1000000,Split,-11.21
20,2,4,True,100,1000000,Split,-16.879
21,2,4,False,10,1000000,None,0.0
22,2,4,False,50,1000000,None,0.0
23,2,4,False,100,1000000,None,0.0
24,2,5,True,10,1000000,Split,-5.083
25,2,5,True,50,1000000,Split,9.499
26,2,5,True,100,1000000,Split,68.922
27,2,5,False,10,1000000,None,0.0
28,2,5,False,50,1000000,None,0.0
29,2,5,False,100,1000000,None,0.0
30,2,6,True,10,1000000,Split,-0.443
31,2,6,True,50,1000000,Split,29.068
32,2,6,True,100,1000000,Split,1.873
33,2,6,False,10,1000000,None,0.0
34,2,6,False,50,1000000,None,0.0
35,2,6,False,100,1000000,None,0.0
36,2,7,True,10,1000000,Split,-5.795
37,2,7,True,50,1000000,Split,27.824
38,2,7,True,100,1000000,Split,131.344
39,2,7,False,10,1000000,None,0.0
40,2,7,False,50,1000000,None,0.0
41,2,7,False,100,1000000,None,0.0
42,2,8,True,10,1000000,Split,7.827
43,2,8,True,50,1000000,Split,-61.788
44,2,8,True,100,1000000,Split,107.924
45,2,8,False,10,1000000,None,0.0
46,2,8,False,50,1000000,None,0.0
47,2,8,False,100,1000000,None,0.0
48,2,9,True,10,1000000,Split,12.108
49,2,9,True,50,1000000,Split,-11.934
50,2,9,True,100,1000000,Split,-30.504
51,2,9,False,10,1000000,None,0.0
52,2,9,False,50,1000000,None,0.0
53,2,9,False,100,1000000,None,0.0
54,2,10,True,10,1000000,Split,-1.389
55,2,10,True,50,1000000,Split,-20.57
56,2,10,True,100,1000000,Split,-51.559
57,2,10,False,10,1000000,None,0.0
58,2,10,False,50,1000000,None,0.0
59,2,10,False,100,1000000,None,0.0
60,3,1,True,10,1000000,None,0.0
61,3,1,True,50,1000000,None,0.0
62,3,1,True,100,1000000,None,0.0
63,3,1,False,10,1000000,None,0.0
64,3,1,False,50,1000000,None,0.0
65,3,1,False,100,1000000,None,0.0
66,3,2,True,10,1000000,None,0.0
67,3,2,True,50,1000000,None,0.0
68,3,2,True,100,1000000,None,0.0
69,3,2,False,10,1000000,None,0.0
70,3,2,False,50,1000000,None,0.0
71,3,2,False,100,1000000,None,0.0
72,3,3,True,10,1000000,None,0.0
73,3,3,True,50,1000000,None,0.0
74,3,3,True,100,1000000,None,0.0
75,3,3,False,10,1000000,None,0.0
76,3,3,False,50,1000000,None,0.0
77,3,3,False,100,1000000,None,0.0
78,3,4,True,10,1000000,None,0.0
79,3,4,True,50,1000000,None,0.0
80,3,4,True,100,1000000,None,0.0
81,3,4,False,10,1000000,None,0.0
82,3,4,False,50,1000000,None,0.0
83,3,4,False,100,1000000,None,0.0
84,3,5,True,10,1000000,None,0.0
85,3,5,True,50,1000000,None,0.0
86,3,5,True,100,1000000,None,0.0
87,3,5,False,10,1000000,None,0.0
88,3,5,False,50,1000000,None,0.0
89,3,5,False,100,1000000,None,0.0
90,3,6,True,10,1000000,None,0.0
91,3,6,True,50,1000000,None,0.0
92,3,6,True,100,1000000,None,0.0
93,3,6,False,10,1000000,None,0.0
94,3,6,False,50,1000000,None,0.0
95,3,6,False,100,1000000,None,0.0
96,3,7,True,10,1000000,None,0.0
97,3,7,True,50,1000000,None,0.0
98,3,7,True,100,1000000,None,0.0
99,3,7,False,10,1000000,None,0.0
100,3,7,False,50,1000000,None,0.0
101,3,7,False,100,1000000,None,0.0
102,3,8,True,10,1000000,None,0.0
103,3,8,True,50,1000000,None,0.0
104,3,8,True,100,1000000,None,0.0
105,3,8,False,10,1000000,None,0.0
106,3,8,False,50,1000000,None,0.0
107,3,8,False,100,1000000,None,0.0
108,3,9,True,10,1000000,None,0.0
109,3,9,True,50,1000000,None,0.0
110,3,9,True,100,1000000,None,0.0
111,3,9,False,10,1000000,None,0.0
112,3,9,False,50,1000000,None,0.0
113,3,9,False,100,1000000,None,0.0
114,3,10,True,10,1000000,None,0.0
115,3,10,True,50,1000000,None,0.0
116,3,10,True,100,1000000,None,0.0
117,3,10,False,10,1000000,None,0.0
118,3,10,False,50,1000000,None,0.0
119,3,10,False,100,1000000,None,0.0
120,4,1,True,10,1000000,None,0.0
121,4,1,True,50,1000000,None,0.0
122,4,1,True,100,1000000,None,0.0
123,4,1,False,10,1000000,Hit,-1.997
124,4,1,False,50,1000000,Hit,-20.781
125,4,1,False,100,1000000,Hit,-14.958
126,4,2,True,10,1000000,None,0.0
127,4,2,True,50,1000000,None,0.0
128,4,2,True,100,1000000,None,0.0
129,4,2,False,10,1000000,Split,-0.376
130,4,2,False,50,1000000,Hit,-8.424
131,4,2,False,100,1000000,Double,82.265
132,4,3,True,10,1000000,None,0.0
133,4,3,True,50,1000000,None,0.0
134,4,3,True,100,1000000,None,0.0
135,4,3,False,10,1000000,Double,5.53
136,4,3,False,50,1000000,Hit,-16.844
137,4,3,False,100,1000000,Hit,51.633
138,4,4,True,10,1000000,None,0.0
139,4,4,True,50,1000000,None,0.0
140,4,4,True,100,1000000,None,0.0
141,4,4,False,10,1000000,Split,7.646
142,4,4,False,50,1000000,Hit,22.473
143,4,4,False,100,1000000,Double,11.964
144,4,5,True,10,1000000,None,0.0
145,4,5,True,50,1000000,None,0.0
146,4,5,True,100,1000000,None,0.0
147,4,5,False,10,1000000,Split,5.007
148,4,5,False,50,1000000,Hit,-14.486
149,4,5,False,100,1000000,Double,92.617
150,4,6,True,10,1000000,None,0.0
151,4,6,True,50,1000000,None,0.0
152,4,6,True,100,1000000,None,0.0
153,4,6,False,10,1000000,Double,12.556
154,4,6,False,50,1000000,Split,31.656
155,4,6,False,100,1000000,Split,34.752
156,4,7,True,10,1000000,None,0.0
157,4,7,True,50,1000000,None,0.0
158,4,7,True,100,1000000,None,0.0
159,4,7,False,10,1000000,Split,-1.4
160,4,7,False,50,1000000,Hit,9.466
161,4,7,False,100,1000000,Double,-64.915
162,4,8,True,10,1000000,None,0.0
163,4,8,True,50,1000000,None,0.0
164,4,8,True,100,1000000,None,0.0
165,4,8,False,10,1000000,Hit,1.594
166,4,8,False,50,1000000,Split,-10.29
167,4,8,False,100,1000000,Double,8.522
168,4,9,True,10,1000000,None,0.0
169,4,9,True,50,1000000,None,0.0
170,4,9,True,100,1000000,None,0.0
171,4,9,False,10,1000000,Split,4.822
172,4,9,False,50,1000000,Split,-24.258
173,4,9,False,100,1000000,Hit,-23.901
174,4,10,True,10,1000000,None,0.0
175,4,10,True,50,1000000,None,0.0
176,4,10,True,100,1000000,None,0.0
177,4,10,False,10,1000000,Hit,-6.44
178,4,10,False,50,1000000,Hit,-17.114
179,4,10,False,100,1000000,Hit,-37.934
180,5,1,True,10,1000000,None,0.0
181,5,1,True,50,1000000,None,0.0
182,5,1,True,100,1000000,None,0.0
183,5,1,False,10,1000000,Hit,-8.076
184,5,1,False,50,1000000,Hit,-48.323
185,5,1,False,100,1000000,Hit,-62.742
